12/4/2011,15:55,5,7000 FRIARS RD,32.7696862,-117.1690991
12/4/2011,15:45,6,3600 MIDWAY DR,32.7521284,-117.2151329
12/4/2011,12:30,6,3500 SPORTS ARENA BL,32.7550767,-117.2117942
12/4/2011,18:38,Z,1600 GUY ST,32.7436846,-117.1782004
12/4/2011,23:58,4,5000 NEWPORT AV,32.7468887,-117.25108
12/4/2011,14:15,S,600 GATEWAY CENTER DR,32.7116007,-117.1143271
12/4/2011,18:30,Z,7300 TOOMA ST,32.6820765,-117.0340697
12/4/2011,2:40,6,400 05TH AV,32.7093809,-117.160138
12/5/2011,13:25,6,700 DOMINION ST,32.6985573,-117.101284
12/5/2011,23:00,5,900 EL CARMEL PL,32.7787092,-117.2486519
12/5/2011,3:15,M,6300 GULLSTRAND ST,32.8519514,-117.1909575
12/5/2011,15:00,F,1700 WESTINGHOUSE ST,32.7759008,-117.1672089
12/5/2011,11:20,4,7900 LAKE CAYUGA DR,32.7994644,-117.0262885
12/5/2011,13:30,6,200 W ARBOR DR,32.754257,-117.1659225
12/5/2011,9:00,V,12000 SABRE SPRINGS PY,32.7153292,-117.1572551
12/5/2011,19:00,5,200 25TH ST,32.7073923,-117.1402359
12/5/2011,11:00,4,6900 PETIT ST,32.8180334,-117.1696414
12/5/2011,10:00,Z,4600 51ST ST,32.7609338,-117.0843154
12/5/2011,13:26,4,2100 HARRISON AV,32.7024318,-117.1377736
12/5/2011,13:26,4,2100 HARRISON AV,32.7024318,-117.1377736
12/5/2011,13:00,5,2900 KOBE DR,32.7967079,-117.1378233
12/5/2011,18:15,6,4800 SHAWLINE ST,32.8289596,-117.1637155
12/5/2011,2:45,M,200 C ST,32.7168419,-117.164754
12/5/2011,21:00,6,4700 UTAH ST,32.7629306,-117.1327198
12/5/2011,11:39,6,1200 IMPERIAL AV,32.7063028,-117.1534041
12/5/2011,12:00,F,900 F ST,32.714061,-117.15607
12/5/2011,9:35,3,4300 GENESEE AV,32.8213521,-117.1830502
12/5/2011,11:30,5,7400 JENNITE DR,32.8120315,-117.041248
12/5/2011,7:00,5,4600 UTAH ST,32.761051,-117.1327034
12/5/2011,8:00,4,6800 NANCY RIDGE DR,32.8863226,-117.1770008
12/5/2011,22:00,5,11500 WINDCREST LN,32.9763624,-117.083229
12/5/2011,6:15,4,2200 PALM AV,32.5839092,-117.0870213
12/5/2011,0:00,F,2000 CATALINA BL,32.7402332,-117.236592
12/5/2011,14:20,4,1600 ORO VISTA RD,32.5668193,-117.0780642
12/5/2011,12:00,4,700 45TH ST,32.7122009,-117.0978928
12/5/2011,12:00,4,4000 SORRENTO VALLEY BL,32.9034987,-117.2194833
12/5/2011,0:00,6,2800 UPSHUR ST,32.7198246,-117.2305499
12/5/2011,18:00,Z,4000 BUMPER CR,32.8152596,-117.1040128
12/5/2011,15:38,3,4000 48TH ST,32.7495774,-117.091244
12/5/2011,6:30,M,10600 PORTO CT,32.8257731,-117.1028127
12/5/2011,11:42,Z,2200 BINDAY WY,32.5858029,-117.0736489
12/5/2011,9:00,F,400 MORRISON ST,32.7096924,-117.105643
12/5/2011,16:00,5,6100 LUSK BL,32.8975963,-117.1953033
12/5/2011,8:00,F,12100 WOODED VISTA LN,32.9388086,-117.0755753
12/5/2011,16:00,6,11300 MERRITAGE CT,32.922059,-117.0506021
12/5/2011,23:00,6,16000 CAMINITO DE LINDA,33.0059227,-117.0776781
12/5/2011,22:20,4,5300 IMPERIAL AV,32.7066842,-117.080732
12/5/2011,20:00,M,EL CARMEL PL,32.778376,-117.25126
12/5/2011,15:50,6,3200 SPORTS ARENA BL,32.7517535,-117.2055204
12/5/2011,15:20,4,2100 IRIS AV,32.5692748,-117.0884051
12/5/2011,12:00,F,2300 54TH ST,32.7294474,-117.0800032
12/5/2011,15:00,6,1700 GARNET AV,32.8002203,-117.2389775
12/5/2011,22:30,5,800 EL CARMEL PL,32.7783026,-117.2525429
12/5/2011,16:30,F,6100 FAIRMOUNT AV,32.7850326,-117.1015891
12/5/2011,10:30,5,10300 FRIAR RD,32.7904476,-117.1005021
12/5/2011,18:15,6,3200 MYRTLE AV,32.7419933,-117.1250291
12/5/2011,16:14,6,5900 UNIVERSITY AV,32.7522374,-117.0668997
12/5/2011,17:00,6,1600 CAMINO DEL RIO NORTH,32.7671254,-117.1486705
12/5/2011,19:00,6,4000 LA JOLLA VILLAGE DR,32.871106,-117.220325
12/5/2011,18:00,Z,7100 EVERGLADES AV,32.8007978,-117.0417633
12/5/2011,22:40,A,5900 UNIVERSITY AV,32.7522374,-117.0668997
12/5/2011,10:09,Z,4700 PACIFIC HY,32.7583063,-117.2019439
12/5/2011,9:30,M,9500 CARROLL CANYON RD,32.9030289,-117.1216539
12/5/2011,17:00,5,2800 WORDEN ST,32.7498667,-117.2246292
12/5/2011,18:00,5,1000 SANTA CLARA PL,32.7829843,-117.2498759
12/5/2011,21:30,6,5000 ABUELA DR,32.8236624,-117.0971119
12/5/2011,18:10,3,1600 HOLLISTER ST,32.5663936,-117.0841555
12/5/2011,22:52,4,5700 EL CAJON BL,32.7587983,-117.0735553
12/5/2011,17:00,5,6500 GARBER AV,32.6694269,-117.0479504
12/5/2011,19:00,5,6200 LA PINTURA DR,32.8270328,-117.2516125
12/5/2011,17:30,Z,3000 IRIS AV,32.5691436,-117.0687851
12/5/2011,19:51,6,9100 JUDICIAL DR,32.8719708,-117.2035686
12/5/2011,11:15,Z,17500 BERNARDO OAKS DR,33.0294268,-117.0677722
12/5/2011,11:50,I,5200 PIROTTE DR,32.7292263,-117.0837378
12/5/2011,1:00,5,3500 POLK AV,32.7515764,-117.1180192
12/5/2011,20:30,Z,3800 CONVOY ST,32.8127288,-117.1528385
12/5/2011,19:15,5,EL CARMEL PL,32.778376,-117.25126
12/5/2011,7:37,4,4600 ALMA PL,32.7616041,-117.0801227
12/5/2011,17:00,5,1200 ARCHER ST,32.8120848,-117.2526469
12/5/2011,12:00,Z,8800 VILLA LA JOLLA DR,32.8689335,-117.2338312
12/5/2011,11:45,6,2000 CAM DEL ESTE,32.7153292,-117.1572551
12/5/2011,5:30,M,300 W SAN YSIDRO BL,32.5544345,-117.0494691
12/5/2011,12:00,F,2100 S 40TH ST,32.6850256,-117.1076944
12/5/2011,8:00,6,3600 5TH AV,32.7433958,-117.1604543
12/5/2011,20:00,6,6900 LIPMANN ST,32.8582585,-117.1972098
12/5/2011,14:00,F,5500 CAMBRIA CT,32.7871742,-117.0771058
12/5/2011,10:00,6,2000 COLUMBIA ST,32.7256992,-117.168226
12/5/2011,3:00,6,9600 WAPLES ST,32.903789,-117.1818056
12/5/2011,20:20,4,12400 RUETTE ALLIANTE,32.9426541,-117.2354424
12/5/2011,19:00,6,4200 MARLBOROUGH AV,32.753237,-117.1061952
12/5/2011,17:30,5,5800 RANCHO MISSION RD,32.7816446,-117.1139638
12/5/2011,18:00,5,400 NUTMEG ST,32.7335039,-117.1612223
12/5/2011,17:30,6,1400 FELTON ST,32.7202501,-117.1227084
12/5/2011,23:30,5,1700 EL CAM DEL TEATRO,32.7153292,-117.1572551
12/5/2011,15:00,2,4300 SWIFT AV,32.7553563,-117.1190284
12/5/2011,17:55,4,1900 ILEX AV,32.5701007,-117.0926546
12/5/2011,8:36,Z,2000 HANFORD DR,32.7818593,-117.1639805
12/5/2011,16:15,6,200 EUCLID AV,32.7075627,-117.0851244
12/5/2011,4:50,4,3600 FAIRMOUNT AV,32.7442374,-117.1010845
12/5/2011,18:30,5,LINCOLN AV,32.7503234,-117.1375896
12/5/2011,18:00,F,1500 PASEO AURORA,32.571969,-117.038328
12/5/2011,2:33,C,14700 VIA MONTOVA,32.9911077,-117.1611937
12/5/2011,0:01,F,4700 MANSFIELD ST,32.7633652,-117.1183753
12/5/2011,11:35,5,5900 BALBOA AV,32.820411,-117.1778888
12/5/2011,8:00,6,3500 ASHFORD ST,32.8077658,-117.1599564
12/5/2011,10:30,6,10500 REAGAN RD,32.9095769,-117.1397648
12/5/2011,17:00,6,8000 OTHELLO AV,32.8172384,-117.1511626
12/5/2011,22:00,5,800 EL CARMEL PL,32.7783026,-117.2525429
12/5/2011,9:00,M,4100 ILLINOI ST,32.7522617,-117.1277502
12/5/2011,17:00,6,9800 CAMINITO CUADRO,32.9612042,-117.116721
12/5/2011,21:00,5,800 SAN FERNANDO PL,32.7677478,-117.2509014
12/5/2011,16:00,Z,4100 GOVERNOR DR,32.8545486,-117.2015017
12/5/2011,23:05,F,300 BROADWAY,32.715773,-117.1619784
12/5/2011,22:50,4,4000 HOME AV,32.7217769,-117.1091306
12/5/2011,8:15,6,7900 FROST ST,32.8002753,-117.1539537
12/6/2011,22:00,5,7700 STALMER ST,32.8078884,-117.1569387
12/6/2011,0:00,5,3700 WABASH AV,32.7471664,-117.1200564
12/6/2011,11:35,M,5000 PACIFICA DR,32.812418,-117.2224318
12/6/2011,18:20,6,8000 OTHELLO AV,32.8172384,-117.1511626
12/6/2011,18:00,5,OREGON,32.7153292,-117.1572551
12/6/2011,23:15,4,100 UNIVERSITY AV,32.7482836,-117.1639163
12/6/2011,22:20,6,7000 FRIARS RD,32.7696862,-117.1690991
12/6/2011,6:30,5,2900 ALTA VIEW DR,32.6758556,-117.0401784
12/6/2011,21:30,6,3800 42ND ST,32.7477867,-117.1045107
12/6/2011,19:45,A,4000 VALETA ST,32.7471192,-117.2284887
12/6/2011,14:35,6,5900 FAIRMOUNT AV,32.782739,-117.1016155
12/6/2011,22:00,6,3900 MOUNT ALBERTINE,32.8147577,-117.17391
12/6/2011,17:25,5,15200 MATURIN DR,33.0057084,-117.0907845
12/6/2011,0:30,5,1800 HORNBLEND ST,32.7997022,-117.2368633
12/6/2011,11:46,6,1700 GARNET AV,32.8002203,-117.2389775
12/6/2011,15:20,4,8300 LAKE ASHWOOD AV,32.7958222,-117.0188473
12/6/2011,14:33,Z,600 WASHINGTON ST,32.7499711,-117.1686927
12/6/2011,10:40,5,10900 WESTMORE PL,32.9177788,-117.1468111
12/6/2011,15:45,6,3600 ADAMS AV,32.7633505,-117.1151775
12/6/2011,15:00,5,8900 PINECREST AV,32.7982079,-117.139683
12/6/2011,23:55,6,4400 COLLWOOD LN,32.7624494,-117.0835479
12/6/2011,23:00,5,3200 BERGER AV,32.8028642,-117.1518123
12/6/2011,17:00,5,4000 MOUNT ACADIA BL,32.8137513,-117.1818934
12/6/2011,2:05,4,2000 HANCOCK ST,32.7441782,-117.1879401
12/6/2011,10:55,C,4000 NEWTON AV,32.6950276,-117.1081306
12/6/2011,8:00,F,4300 HERMOSA WY,32.7536136,-117.1810285
12/6/2011,5:30,6,2600 BOSTON AV,32.6938379,-117.1380499
12/6/2011,11:30,6,7500 GIRARD AV,32.8406794,-117.2725773
12/6/2011,23:44,Z,4300 EL CAJON BL,32.756359,-117.1016836
12/6/2011,14:20,C,3900 DEBBYANN PL,32.5795992,-117.0493814
12/6/2011,17:15,3,2500 ELM AV,32.5803591,-117.079024
12/6/2011,17:30,6,3200 SPORTS ARENA BL,32.7517535,-117.2055204
12/6/2011,15:30,4,1000 ALEXANDRIA DR,32.7245575,-117.2496134
12/6/2011,11:00,5,1400 VACATION RD,32.774978,-117.2386718
12/6/2011,18:30,5,4800 SHAWLINE ST,32.8289596,-117.1637155
12/6/2011,0:00,6,8200 MIRA MESA BL,32.9127365,-117.1467947
12/6/2011,14:30,6,1300 EUCLID AV,32.7185694,-117.0849934
12/6/2011,14:00,F,300 S 45TH ST,32.7041411,-117.0980063
12/6/2011,17:00,6,3100 CAMINO DEL RIO N,32.7727389,-117.1348442
12/6/2011,14:00,F,4400 EASTGATE ML,32.8781325,-117.2121571
12/6/2011,15:05,6,5900 BALBOA AV,32.820411,-117.1778888
12/6/2011,16:15,6,1300 GARNET AV,32.7985883,-117.2463474
12/6/2011,12:35,5,2700 VIA DE LA VALLE,32.9812305,-117.2471198
12/6/2011,19:15,4,4600 TEXAS ST,32.7610307,-117.1389408
12/6/2011,22:00,5,11300 AVNDA DE LOS LOBOS,33.0037981,-117.0934994
12/6/2011,19:30,5,300 20TH ST,32.7083893,-117.1458276
12/6/2011,0:05,F,7500 GIRARD AV,32.8406794,-117.2725773
12/6/2011,11:40,6,11900 CARMEL MOUNTAIN RD,32.9816141,-117.0771836
