10/22/2011,16:50,M,2700 CHATSWORTH BL,32.7436026,-117.2201996
10/22/2011,1:07,M,1400 MARKET ST,32.7115825,-117.1519407
10/22/2011,1:40,4,400 06TH AV,32.709558,-117.159488
10/22/2011,8:00,5,3700 GOODBODY ST,32.582264,-117.051987
10/22/2011,19:23,3,1800 CORONADO AV,32.5765691,-117.0948481
10/22/2011,10:00,F,1700 B ST,32.7178854,-117.1484354
10/22/2011,17:45,5,3400 COLLEGE AV,32.7429847,-117.0519586
10/22/2011,17:19,4,4300 ILLINOIS ST,32.7554351,-117.12775
10/22/2011,18:25,4,1600 PENTECOST WY,32.721537,-117.0826573
10/22/2011,19:27,4,4000 46TH ST,32.749599,-117.0955439
10/22/2011,3:40,A,15800 BERNARDO CENTER DR,33.005278,-117.092205
10/22/2011,11:30,4,2100 NATIONAL AV,32.6983741,-117.1417373
10/22/2011,1:50,4,5500 ADELAIDE AV,32.7575327,-117.0761612
10/22/2011,19:19,4,1600 KETTNER BL,32.7219761,-117.1692237
10/22/2011,13:30,5,5100 DAWNE ST,32.8381092,-117.1845921
10/22/2011,22:30,5,4700 CASS ST,32.8001602,-117.2527128
10/22/2011,12:55,6,300 W SAN YSIDRO BL,32.5544345,-117.0494691
10/22/2011,22:00,6,2400 EMERALD ST,32.8048083,-117.2272662
10/22/2011,20:00,3,700 22ND ST,32.7126769,-117.1440061
10/22/2011,22:20,M,600 E ST,32.7146813,-117.159251
10/22/2011,11:30,4,400 10TH AV,32.7094247,-117.1555922
10/22/2011,11:48,4,3700 MIDWAY DR,32.7533046,-117.2169671
10/22/2011,3:00,M,25TH ST,32.7053439,-117.1402178
10/22/2011,21:50,4,25TH ST,32.7053439,-117.1402178
10/22/2011,22:30,4,2700 DURHAM RIDGE PL,32.744852,-117.2082819
10/22/2011,23:00,5,2500 LANING RD,32.7265871,-117.2175418
10/22/2011,23:50,4,600 05TH AV,32.711697,-117.16042
10/22/2011,18:00,M,4200 48TH ST,32.7531168,-117.0911847
10/22/2011,21:10,Z,5200 CROMWELL CT,32.7740253,-117.1186669
10/22/2011,20:00,6,12000 CARMEL MOUNTAIN RD,32.9832138,-117.0761901
10/22/2011,2:00,3,700 15TH ST,32.7126456,-117.1504348
10/22/2011,15:30,4,1700 EAST MISSION BAY DR,32.7773665,-117.2096104
10/22/2011,2:15,Z,INDIA ST,32.7293365,-117.1707316
10/22/2011,13:00,5,3000 54TH ST,32.7365919,-117.0797316
10/22/2011,15:56,F,2300 WILBUR AV,32.810184,-117.2300178
10/22/2011,12:30,6,3500 DEL MAR HEIGHTS RD,32.9547577,-117.2319416
10/22/2011,15:30,5,6200 CHARING ST,32.8218079,-117.1700484
10/22/2011,23:40,4,4800 DATE ST,32.7227758,-117.0914102
10/22/2011,23:16,4,1900 LOGAN AV,32.7014681,-117.1442681
10/22/2011,18:00,5,1600 CAMINO DEL RIO NORTH,32.7671254,-117.1486705
10/22/2011,8:30,5,10700 SCRIPPS LAKE DR,32.9114537,-117.0972522
10/22/2011,21:00,M,3700 BETA ST,32.6908281,-117.1145415
10/22/2011,3:37,V,1600 THOMAS AV,32.7969234,-117.2399416
10/22/2011,22:00,5,2400 EMERALD ST,32.8048083,-117.2272662
10/22/2011,16:58,4,1500 KLAUBER AV,32.7211069,-117.0559365
10/22/2011,13:59,M,6900 51ST ST,32.7980205,-117.0836006
10/22/2011,12:00,5,11100 KELOWNA RD,32.9246675,-117.141268
10/22/2011,20:00,5,2800 GRANADA AV,32.7347819,-117.1325698
10/22/2011,23:30,4,5100 FONTAINE ST,32.8010135,-117.0828465
10/22/2011,20:30,4,3500 01ST AV,32.7414994,-117.1639758
10/22/2011,20:00,6,4300 OCEAN BL,32.7934816,-117.2557566
10/22/2011,2:00,6,2200 POINTSETTIA DR,32.7401618,-117.2289587
10/22/2011,21:00,5,7600 PALMILLA DR,32.8573393,-117.2267103
10/22/2011,13:45,S,6800 BEDLOW CT,32.811976,-117.049198
10/22/2011,8:45,6,3200 EL CAJON BL,32.7554366,-117.1243597
10/22/2011,21:45,6,4900 CRESITA DR,32.7671188,-117.0677028
10/22/2011,9:30,6,7900 CALLE DE LA PLATA,32.8502493,-117.255922
10/22/2011,21:00,6,1300 S 43RD ST,32.6932038,-117.1024849
10/22/2011,18:30,2,400 13TH ST,32.5870659,-117.1056736
10/22/2011,6:00,6,1400 S 43RD ST,32.6917552,-117.1025024
10/22/2011,13:30,Z,5300 CLAIREMONT MESA BL,32.8344749,-117.1770826
10/22/2011,10:00,6,1600 ROBINSON AV,32.7464489,-117.1492982
10/22/2011,18:00,5,1000 DIAMOND ST,32.8001782,-117.2526793
10/22/2011,0:15,5,4400 GREENE ST,32.7472362,-117.2359993
10/22/2011,7:50,A,3300 CAMINITO EASTBLUFF,32.858364,-117.2322738
10/22/2011,8:45,5,2200 MANYA ST,32.5934772,-117.0862076
10/22/2011,0:00,6,700 COHASSET CT,32.7640173,-117.2523056
10/22/2011,8:15,5,2200 MANYA ST,32.5934772,-117.0862076
10/22/2011,21:00,5,4000 PORTE LA PAZ,32.8563511,-117.2289374
10/22/2011,0:00,M,11300 FORTINO PT,32.9221458,-117.0528115
10/22/2011,20:50,4,1000 UNIVERSITY AV,32.748533,-117.1552947
10/22/2011,19:00,5,4300 LA JOLLA VILLAGE DR,32.8735869,-117.2106107
10/22/2011,1:30,5,4600 IOWA ST,32.7614777,-117.1261294
10/22/2011,17:10,6,8900 MIRA MESA BL,32.9138706,-117.1329616
10/22/2011,22:00,4,4500 MISSISSIPPI ST,32.7591581,-117.1413527
10/22/2011,10:08,M,3800 MIDWAY DR,32.753878,-117.2178849
10/22/2011,17:30,5,1100 MANZANA WY,32.6918166,-117.0252822
10/22/2011,16:00,Z,10600 CAMINITO CASCARA,32.7822466,-117.1086225
10/22/2011,23:00,5,1400 LAW ST,32.8045884,-117.2462328
10/22/2011,22:00,5,1000 DIAMOND ST,32.8001782,-117.2526793
10/22/2011,22:00,6,3700 42ND ST,32.7459325,-117.1045355
10/22/2011,20:00,6,600 FRONT ST,32.7120366,-117.1649294
10/22/2011,0:00,M,6800 FRIAR RD,32.7682633,-117.1729998
10/22/2011,4:30,5,7800 COWLES MOUNTAIN CT,32.801885,-117.0268316
10/22/2011,17:00,M,4000 PULITZER PL,32.8661077,-117.217417
10/22/2011,22:30,4,4400 MENLO AV,32.7570973,-117.0943716
10/22/2011,14:49,6,HORTON PZ,32.7153292,-117.1572551
10/22/2011,2:00,2,12600 CAMINO MIRA DEL MAR,32.9434348,-117.2328855
10/22/2011,19:19,3,8100 MIRA MESA BL,32.912595,-117.1489133
10/22/2011,18:30,4,8000 CAM TRANQUILO,32.7153292,-117.1572551
10/22/2011,8:00,5,4200 SORRENTO VALLEY BL,32.9047831,-117.2144203
10/22/2011,16:15,3,3200 GREYLING DR,32.8011664,-117.1403643
10/22/2011,2:00,M,5000 NEWPORT AV,32.7468887,-117.25108
10/22/2011,12:00,F,11000 VIA ASTI,32.966561,-117.0986478
10/22/2011,11:40,V,4000 CLAIREMONT MESA BL,32.828378,-117.2024861
10/22/2011,3:40,4,15800 BERNARDO CENTER DR,33.005278,-117.092205
10/23/2011,14:30,5,2100 CAMINITO DEL BARCO,32.9378468,-117.2575956
10/23/2011,0:30,4,9300 GALVIN AV,32.9205416,-117.1250004
10/23/2011,19:30,Y,1500 CAMINO DE LA REINA,32.7704214,-117.1486113
10/23/2011,13:43,3,1700 GARNET AV,32.8002203,-117.2389775
10/23/2011,16:18,C,3000 FAIRMOUNT AV,32.7368947,-117.1009666
10/23/2011,22:04,M,2900 MARCY AV,32.6975864,-117.1316463
10/23/2011,23:25,5,4500 51ST ST,32.7590207,-117.0847087
10/23/2011,12:00,5,1600 TORREY PINES RD,32.8480138,-117.2655212
10/23/2011,11:00,4,10200 SCRIPPS TL,32.7153292,-117.1572551
10/23/2011,18:05,Z,2600 BAYSIDE LN,32.759869,-117.24869
10/23/2011,17:00,5,4200 GENESEE AV,32.819381,-117.182058
10/23/2011,23:43,V,2700 G ST,32.7127237,-117.1360055
10/23/2011,18:30,M,1800 DIAMOND ST,32.8034332,-117.2378852
10/23/2011,20:00,5,2900 NIMITZ BL,32.7279416,-117.2248811
10/23/2011,21:00,M,4100 WABASH AV,32.751622,-117.1217726
10/23/2011,8:40,6,2400 BROADWAY,32.7158323,-117.1424863
10/23/2011,1:00,Z,900 GRAND AV,32.7951571,-117.253105
10/23/2011,2:20,6,2600 TUSCALOOSA ST,32.7442681,-117.2031829
10/23/2011,0:57,4,800 CORONADO CT,32.764571,-117.2512648
10/23/2011,20:00,5,6300 LA PINTURA DR,32.8302509,-117.2522295
10/23/2011,8:00,Z,LONG BRANCH AV,32.7486936,-117.2441868
10/23/2011,23:00,A,1900 MARKET ST,32.7115608,-117.1467095
10/23/2011,19:44,F,6300 RANCHO MISSION RD,32.7857408,-117.1103878
10/23/2011,4:35,M,3500 LEBON DR,32.8688534,-117.2249403
10/23/2011,0:00,6,2300 GREENWING DR,32.7871422,-117.1510216
10/23/2011,16:00,4,1500 69TH ST,32.7202252,-117.0494064
10/23/2011,12:55,6,8600 VIA MALLORCA,32.8633552,-117.2331117
10/23/2011,20:00,5,4200 36TH ST,32.7533136,-117.1158253
10/23/2011,16:30,M,6600 FLANDERS DR,32.9064914,-117.1770574
10/23/2011,2:45,M,5000 UNIVERSITY AV,32.7494608,-117.0870041
10/23/2011,10:00,5,6300 DEL CERRO CT,32.7795794,-117.061432
10/23/2011,23:00,4,4100 INGRAHAM ST,32.7939591,-117.239122
10/23/2011,17:08,E,4000 CAM DE LA PLAZA,33.2944169,-117.2752315
10/23/2011,21:15,6,5400 BALBOA AV,32.8194323,-117.181878
10/23/2011,16:00,4,1500 69TH ST,32.7202252,-117.0494064
10/23/2011,1:30,6,500 04TH AV,32.710648,-117.161146
10/23/2011,13:15,M,4200 VENUS ST,32.7558964,-117.2240739
10/23/2011,0:01,F,4400 42ND ST,32.7571235,-117.1050669
10/23/2011,7:00,6,3900 BIRCH ST,32.6863384,-117.1106005
10/23/2011,7:00,4,800 DUVAL ST,32.7137896,-117.0909056
10/23/2011,21:45,4,800 CHALCEDONY ST,32.80125,-117.2568549
10/23/2011,17:23,Z,22400 BELCANTO DR,32.7153292,-117.1572551
10/23/2011,11:30,5,9700 BLACK GOLD RD,32.7153292,-117.1572551
10/23/2011,23:00,5,8900 CLIFFRIDGE AV,32.8681585,-117.2421485
10/23/2011,23:00,6,700 65TH ST,32.7118605,-117.0581327
10/23/2011,1:20,4,2500 FAIRMOUNT AV,32.7314561,-117.1012041
10/23/2011,4:30,Z,4200 CARTULINA RD,32.8206374,-117.0881189
10/23/2011,13:10,Z,1300 PACIFIC BEACH DR,32.7929763,-117.2446156
10/23/2011,18:30,V,1600 HOTEL CIRCLE SOUTH,32.7596128,-117.1775739
10/23/2011,17:30,Z,12200 CARMEL VISTA RD,32.9401362,-117.2385854
10/23/2011,0:00,6,5000 COLLEGE PL,32.769944,-117.0700146
10/23/2011,19:00,4,900 E ST,32.7145977,-117.1564981
10/23/2011,3:51,4,7400 GIRARD AV,32.8389423,-117.2720151
10/23/2011,9:50,3,1300 GARNET AV,32.7985883,-117.2463474
10/23/2011,1:45,6,6100 UNIVERSITY AV,32.7529724,-117.064428
10/23/2011,2:00,5,3900 NOBEL DR,32.8683594,-117.2210387
10/23/2011,15:20,6,200 MARKETPLACE AV,32.7115621,-117.162878
10/23/2011,1:00,2,2800 ADRIAN ST,32.7499589,-117.2266115
10/23/2011,23:00,6,1300 INDIA ST,32.719011,-117.168689
10/23/2011,1:31,4,400 13TH ST,32.5870659,-117.1056736
10/23/2011,17:30,5,3800 JEWELL ST,32.7891679,-117.2357037
10/23/2011,6:25,F,9700 GENESEE AV,32.8800596,-117.2166287
10/23/2011,17:30,M,7600 ANGELENO RD,32.9240788,-117.1583483
10/23/2011,20:30,3,3800 04TH AV,32.747525,-117.1616337
10/23/2011,18:00,M,2900 NIMITZ BL,32.7279416,-117.2248811
10/23/2011,18:00,Z,7600 HAZARD CENTER DR,32.7705288,-117.1583268
10/23/2011,13:08,3,7000 FRIARS RD,32.7696862,-117.1690991
10/23/2011,16:30,3,1000 11TH AV,32.7157016,-117.1547336
10/23/2011,19:37,6,700 FELSPAR ST,32.7972358,-117.2570407
10/23/2011,17:15,5,7000 FRIARS RD,32.7696862,-117.1690991
10/23/2011,15:00,4,3600 EUCLID AV,32.7439624,-117.09238
10/23/2011,10:02,4,900 CAM DEL RIO S,33.444831,-117.59273
10/23/2011,8:44,4,3000 MAIN ST,32.6928391,-117.129433
10/23/2011,1:00,6,4000 30TH ST,32.75038,-117.1302004
10/23/2011,16:30,4,7000 CHARMANT DR,32.8573284,-117.2287909
10/23/2011,8:39,5,1600 CAMINO DEL RIO N,32.7671254,-117.1486705
10/23/2011,20:30,F,13000 SIGNATURE PT,32.9553311,-117.2321446
10/23/2011,17:24,6,3200 MISSION BL,32.7720871,-117.2513061
10/23/2011,18:55,5,2200 CALLE GUAYMAS,32.8261743,-117.2471495
10/23/2011,20:38,4,4100 42ND ST,32.7514852,-117.1044678
10/23/2011,13:00,Z,7000 FRIAR RD,32.7696862,-117.1690991
10/23/2011,10:00,F,6300 CASTEJON DR,32.8300898,-117.2491973
10/23/2011,3:15,A,4400 MT HENRY AV,32.8228861,-117.195533
10/23/2011,16:35,4,4100 HOME AV,32.7233145,-117.1076562
10/23/2011,16:00,6,1200 CLEVELAND AV,32.7490451,-117.1532042
10/23/2011,2:00,5,3400 TEBO CT,32.5807148,-117.0604557
10/23/2011,21:30,5,1600 6TH AV,32.7219923,-117.1593342
10/23/2011,20:00,6,800 STILLWELL AV,32.6969347,-117.0713201
10/23/2011,10:50,4,2700 HOWARD AV,32.7541003,-117.1351339
10/23/2011,20:00,V,2200 HOWARD AV,32.754067,-117.1413222
10/23/2011,3:45,3,7500 WOODBINE WY,32.7020671,-117.0373054
10/23/2011,7:53,Z,4900 63RD ST,32.7666942,-117.0631229
10/23/2011,15:51,Z,500 W HARBOR DR,32.711315,-117.166518
10/23/2011,10:30,Z,500 B ST,32.7178136,-117.1601645
10/23/2011,0:00,F,2800 VIA SUSPIRO,32.5650603,-117.0701307
10/23/2011,13:00,F,1700 KETTNER BL,32.7230057,-117.1692239
10/23/2011,11:55,Z,2900 CORONADO AV,32.576537,-117.0710992
10/23/2011,1:30,5,6400 REFLECTION DR,32.7911676,-117.1083533
10/23/2011,22:19,6,9400 CHESAPEAKE DR,32.8379543,-117.1254388
10/23/2011,11:00,6,700 JEWELL DR,32.6991609,-117.115682
10/23/2011,8:39,A,7000 FRIARS RD,32.7696862,-117.1690991
10/23/2011,7:40,6,12000 SCRIPPS HIGHLAND DR,32.936654,-117.1076889
10/23/2011,8:00,5,1200 CAM DEL RIO N,33.4743163,-117.6164232
10/23/2011,0:00,Z,500 F ST,32.7136493,-117.1601535
10/23/2011,20:00,5,7800 AIRWAY RD,32.5607361,-116.9754117
10/23/2011,17:55,4,3700 VILLA TR,32.74579,-117.1357723
10/23/2011,19:15,6,5000 CLAIREMONT DR,32.8333205,-117.2027651
10/23/2011,23:50,M,4300 MARLBOROUGH AV,32.7552832,-117.1061795
10/23/2011,1:13,4,700 06TH AV,32.7125839,-117.1592559
10/23/2011,0:45,2,5000 COLLEGE AV,32.7687024,-117.0686961
10/23/2011,2:00,4,4500 40TH ST,32.7590032,-117.1093864
10/23/2011,1:00,5,6600 SARANAC ST,32.7711361,-117.0550331
10/23/2011,11:30,4,6500 LEMARAND AV,32.7444933,-117.0575178
10/23/2011,5:45,5,3600 05TH AV,32.7433958,-117.1604543
10/23/2011,13:46,4,11800 SCRIPPS CREEK DR,32.9332098,-117.0906144
10/23/2011,3:30,6,1900 WILBUR AV,32.8084788,-117.2376183
10/23/2011,11:35,4,4000 05TH AV,32.7500138,-117.1609274
10/23/2011,5:30,5,7900 CAMINITO DIA,32.8613594,-117.2221148
10/23/2011,21:45,4,3100 FERN PINE DR,32.7388381,-117.0590296
10/23/2011,12:30,6,1600 UNIVERSITY,32.7484785,-117.1492781
10/23/2011,14:30,6,7000 FRIAR RD,32.7696862,-117.1690991
10/23/2011,14:59,S,4600 CANNINGTON DR,32.8255166,-117.1681725
10/23/2011,20:00,4,4100 WHITTIER ST,32.7436398,-117.2331671
10/23/2011,0:01,F,800 STATE ST,32.7136286,-117.1665274
10/23/2011,0:30,M,400 K ST,32.7083685,-117.1610142
10/23/2011,22:30,6,1700 WEST DRESCHER ST,32.7765652,-117.1739699
10/23/2011,0:30,4,4800 COLE ST,32.8334565,-117.2014381
10/23/2011,19:08,4,2800 LYTTON ST,32.7431768,-117.2105438
10/23/2011,23:30,4,4100 37TH ST,32.7515562,-117.1131442
10/23/2011,4:00,4,3900 BOSTON AV,32.6939732,-117.1102941
10/23/2011,14:30,5,2100 CAMINITO DEL BARCO,32.9378468,-117.2575956
10/23/2011,1:30,4,400 13TH ST,32.5870659,-117.1056736
10/23/2011,17:00,6,2700 MIDWAY DR,32.749799,-117.205904
10/23/2011,0:01,F,4400 42ND ST,32.7571235,-117.1050669
10/24/2011,9:35,5,3900 BATEMAN AV,32.5774056,-117.0502152
10/24/2011,0:01,F,4000 CAMTO MELIADO,32.8589384,-117.2271736
10/24/2011,20:00,Z,SPORTS ARENA BL,32.753564,-117.2114476
10/24/2011,1:00,5,3000 CLAIREMONT DR,32.794478,-117.1942323
10/24/2011,9:08,6,3100 IMPERIAL AV,32.7064452,-117.1273693
10/24/2011,8:15,Z,3200 DUKE ST,32.7528826,-117.2187379
10/24/2011,10:00,4,9500 CAMINITO TOGA,32.9025626,-117.1220324
10/24/2011,8:52,Z,3300 COWLEY WY,32.8018785,-117.1947058
10/24/2011,5:30,4,1300 IMPERIAL AV,32.7063064,-117.1527953
10/24/2011,0:58,5,8100 CLAIREMONT MESA BL,32.8328789,-117.148872
10/24/2011,7:00,5,3400 60TH ST,32.7421759,-117.0671847
10/24/2011,9:00,5,1100 OPAL ST,32.8071973,-117.2528785
10/24/2011,0:15,4,6300 COWLES MOUNTAIN BL,32.7954602,-117.0281343
10/24/2011,22:00,Z,4600 NOGAL ST,32.7059573,-117.0947555
10/24/2011,21:00,F,1600 ROWAN ST,32.7225913,-117.1137362
10/24/2011,21:30,6,3300 HANCOCK ST,32.754854,-117.2060176
10/24/2011,7:30,5,5900 BALMORAL DR,32.7079529,-117.0706189
10/24/2011,19:00,Z,300 S 33RD ST,32.7034381,-117.1226307
10/24/2011,13:15,6,3400 COLLEGE AV,32.7429847,-117.0519586
10/24/2011,10:30,5,1900 PLUM ST,32.734042,-117.2272122
10/24/2011,20:05,4,8500 VILLA LA JOLLA DR,32.8642233,-117.2361725
10/24/2011,11:00,5,4100 RUEDA DR,32.8192733,-117.0926519
10/24/2011,7:45,4,1500 06TH AV,32.7209427,-117.1593194
10/24/2011,10:00,F,800 SPINNAKER POINT TR,32.5822989,-117.0192924
10/24/2011,12:00,F,6800 FISK AV,32.8576384,-117.2073386
10/24/2011,8:00,5,4000 03RD AV,32.750012,-117.1628183
10/24/2011,0:00,6,4100 OHIO ST,32.75225,-117.1289714
10/24/2011,23:30,6,1300 DALE ST,32.7193979,-117.1311912
10/24/2011,6:00,6,4500 TEXAS ST,32.7591425,-117.1388778
10/24/2011,19:11,6,3200 EL CAJON BL,32.7554366,-117.1243597
10/24/2011,10:00,F,2400 C ST,32.7168604,-117.1424913
10/24/2011,22:20,A,300 LAS FLORES TR,32.7024012,-117.0748979
10/24/2011,19:30,6,10600 TIERRASANTA BL,32.8232152,-117.1009928
10/24/2011,18:15,6,500 ZEST CT,32.6909542,-117.0378754
10/24/2011,20:11,6,3400 DEL MAR HEIGHTS RD,32.9539548,-117.2339709
10/24/2011,0:00,6,7300 RONSON RD,32.8290192,-117.1600699
10/24/2011,14:30,4,3800 ROSECRANS ST,32.7531047,-117.2031812
10/24/2011,15:00,6,400 W WASHINGTON ST,32.7499876,-117.1672933
10/24/2011,10:05,M,4900 MURPHY CANYON RD,32.828497,-117.1197435
10/24/2011,1:00,4,3800 NOBEL DR,32.868525,-117.2241974
